,Returns
5071,1.752562225475842
27390,0.5674157303370786
18910,-0.28358208955223885
20269,0.19572953736654805
26917,0.027741514360313246
5726,0.8704260208591126
3902,0.6072881080201724
14284,0.09396636993076163
27559,0.75
24260,0.16998294485503124
24880,-0.16990022172949004
22500,1.1655217533529605
7518,0.19459833795013853
19889,-0.5222222222222223
17742,0.6259689922480621
25793,0.5300813008130082
18503,-0.26839826839826847
2621,0.5004413062665489
17919,0.018197879858657263
17526,0.7529711375212224
9074,1.3014728925101848
904,0.11871893981225855
10626,1.7465346534653468
4978,-0.09636363636363636
9568,1.18925
16969,0.6486486486486485
15471,0.3086056901011051
6974,0.4085227272727271
7967,-0.18556977889177326
12142,-0.23831959167648215
9001,0.023437499999999858
18416,2.0268817204301075
17720,0.19165085388994296
1133,-0.24206940600383217
25318,-0.4961580680570801
8386,0.8502738892270237
8690,0.4456879526003949
15946,0.3077380952380952
5006,2.4504094631483166
11879,-0.31321501906717514
8381,-0.5169381949831912
29107,0.24422780913288877
5544,-0.8167539267015708
524,0.1687552213868003
6951,-0.621268656716418
475,-0.24074074074074087
27079,-0.112286180708354
16037,-0.27042577675489077
8018,-0.3399209486166008
18650,0.326690990738142
23195,0.6171673819742489
4976,0.27071547420965064
24542,-0.1603131381892443
6217,0.1043078941613821
862,0.36170714454138186
555,0.7259259259259259
14215,-0.045333333333333406
28986,0.6823353293413174
1289,-0.16436170212765955
22525,0.23563218390804594
20532,-0.009292565947242275
10168,1.1045045045045045
27128,0.4012474012474012
8040,-0.6118980169971671
13829,-0.3100649350649351
1216,0.621938488717578
25468,0.48808464352813224
24846,0.1728950923007654
22640,0.06409614421632455
25246,-0.08498759305210923
16714,0.36249999999999993
15405,0.2771775827143821
28229,0.1375664078463425
27032,1.3894736842105262
26358,-0.586634740966478
14673,-0.11603498542274045
5345,-0.5214626391096979
5223,-0.2260547742413027
18974,0.5056657223796035
7079,0.13154362416107376
1819,-0.5989214694978093
26762,0.09639546858908342
22438,0.10036496350364964
20236,-0.3038728897715989
553,-0.06622516556291397
23378,0.5035078251484079
11081,0.25714285714285723
25297,-0.20382419333421858
17669,0.3995180722891567
3054,0.4301816259487219
3798,0.3965870307167236
23639,-0.575516693163752
23021,-0.5506849315068494
21158,-0.11425746134483994
12512,-0.5172588832487309
6288,0.04392170232108861
21539,-0.6289603379488382
12191,0.0403153153153153
20394,0.2924528301886793
13850,0.04090314136125655
5274,-0.38455971049457177
15054,0.08547387068201964
14112,0.9769526248399488
10600,0.16602316602316605
27306,0.6416028815848717
14805,0.17111770524233438
3445,0.11729691876750706
5405,0.18210102489019034
14417,-0.7638220646577192
4655,2.4656992084432723
3564,0.494387506100537
1472,-0.2527537372147915
8555,-0.5020651234271444
23784,0.6112759643916912
16665,-0.05040650406504067
13320,-0.08081334723670494
29390,0.4394562124565287
25724,-0.2180547894833609
10898,0.20017331022530335
8714,0.197742312183729
18189,-0.19764011799410028
18291,0.19664771026638733
26963,-0.13492063492063477
8578,-0.017629824206910533
27898,0.933844678811122
16966,0.03488372093023264
15079,-0.23790322580645168
15673,-0.059821755585398505
10267,0.5228915662650602
9792,0.11047369283723983
29624,-0.3632130384167637
22419,0.2822424332786642
21232,-0.06666666666666654
18341,0.09208679963917009
24529,-0.24973127911142962
6865,0.0006218905472637788
24823,0.81437125748503
23642,-0.6472303206997084
9263,0.6190098224030162
16729,-0.01556420233463035
19998,-0.42575406032482593
29558,2.506839826839827
19418,-0.17786561264822134
21965,-0.4347275031685678
2475,-0.6466019417475728
23456,0.5339110776186888
14233,-0.060210258043963065
12372,0.3390243902439024
6267,-0.19613719613719616
1121,-0.32142857142857145
806,-0.0685518423307627
460,0.32708757637474545
26432,0.11064669685359342
979,0.1808785529715762
20626,-0.20491803278688525
25232,0.3638366039247097
10451,0.9928
27078,-0.16178702298552766
22113,4.816
5169,1.3779591836734693
20968,-0.032846715328467
718,-0.8274357731459041
25607,-0.5593406593406594
28812,0.1418620455317702
23755,-0.38736842105263153
2102,-0.10597014925373134
13705,-0.14785829811655438
25664,3.431640625
22177,0.4812030075187971
3079,0.07618257261410794
7955,0.2133209745762712
17808,0.2863662293211637
20979,-0.11256150215885137
3092,-0.22351171287341495
11258,0.3170206217297629
23756,-0.1288659793814433
13883,-0.1375051041241323
10955,0.28165938864628803
28671,0.23386066620811632
17804,-0.020670391061452374
26095,-0.1343468817871548
16127,0.9717138103161398
327,-0.403952205882353
27309,0.5106830122591944
19549,0.7622689611217336
28897,-0.1535737704918032
14383,0.18879551820728274
8768,0.055634301913536514
24445,-0.07279693486590037
2806,-0.1672916666666667
11776,-0.27479661434793323
28032,-0.13046044864226686
6317,0.01904515684246806
14364,0.8929889298892988
11603,7.0912106135986726
26309,-0.5010729613733905
20154,-0.6563829787234042
11543,0.2289305584174737
1182,0.7641700404858299
26516,0.38371548900327557
28347,0.28547166898255383
18615,-0.3593406593406593
5992,0.43885350318471344
95,0.42612886189595994
18008,-0.16120607787274452
25427,0.08162502003668927
2970,0.1824151769427215
23018,-0.31005732152162585
17091,0.47775768535262214
1198,1.9889319624698014
12246,-0.44888178913738014
201,-0.25551601423487547
14705,0.2614568258562469
27939,-0.4076963078523141
17549,11.234177215189874
24726,0.09266943291839548
8665,-0.23393501805054154
2080,0.21348314606741578
26421,1.1626506024096384
17126,0.04767641996557652
2223,0.051933887071062994
3662,1.2984644913627639
29139,0.5463651050080776
18658,0.060566505678109915
26853,-0.0728291316526611
12415,-0.17002037697401928
7984,0.6335017489312087
29493,-0.4541511771995043
6021,0.3227387729285263
25305,0.3007518796992481
20603,0.11094163923898205
8329,-0.4403582718651212
17671,0.28167318687932613
8056,-0.22239830956154247
18813,-0.06615969581749054
25511,-0.1915887850467289
7072,0.09594095940959402
8647,0.4970306829429232
27414,0.15470971880679996
6019,0.880275624461671
27324,-0.18471509586821494
23608,0.5317919075144509
2033,-0.025814382298709384
9896,0.5061520528428962
12331,0.01866921972235522
2815,-0.4347527472527472
1411,-0.23478828779797548
28283,0.05733905579399148
19261,-0.23777777777777784
25710,0.3280455875558293
4212,-0.569620253164557
6990,0.5898737958330222
16499,0.9092655367231638
16918,-0.3448275862068965
14188,0.13200187236698382
26610,5.706666666666667
1595,0.03996194100856327
29561,0.346325167037862
20680,0.008758210822646266
759,-0.07135531135531131
13043,0.46070013210039623
21784,-0.5480769230769231
6418,0.3645833333333334
2373,0.3568075117370892
10008,0.39999999999999997
25878,0.011448717016791576
1488,0.07168458781362008
11743,0.3033543996110842
28872,0.11060880048221826
29470,0.967343976777939
25932,0.07333985243132723
5373,0.41275834658187605
5553,0.13675958188153312
8981,0.6043595103015824
22731,0.8665749656121047
29649,-0.3196141479099679
19112,-0.03568021369967559
7419,-0.10095011876484557
24635,3.3105263157894735
19238,0.042521994134897365
2101,-0.13837209302325576
17392,-0.46830265848670755
6294,0.5695257315842583
29009,-0.24557900741585859
21924,-0.07906197654941383
15582,0.7022849462365589
7205,-0.3196882217090069
24385,0.7992087042532149
10733,0.8160561184723305
6495,0.9820531227566404
26928,1.3727659574468085
11684,0.24624340056856636
22830,0.11156648451730415
6912,-0.0015412278448497887
22371,-0.9456740442655935
430,-0.3005309734513274
23671,1.1912350597609562
26332,0.03834394904458605
1783,-0.19816819317235637
5108,0.3503329297820824
1889,0.21580547112462012
5609,-0.26616231086657494
16597,-0.16550387596899221
19686,-0.028610354223433197
12419,-0.2648457879392359
10595,0.0906921241050119
19075,0.6754385964912282
8174,-0.07916279854840068
2959,0.3974587039390089
2598,0.059980958425896444
25819,0.25050000000000006
16308,0.5611538461538463
25284,0.75344105326152
9739,0.026229508196721336
10112,0.07400102271897162
2558,-0.03345139708776078
3482,3.5467468562055773
2728,-0.9721153846153847
23747,-0.04485304359938728
16817,0.34875046624393874
4486,-0.040483516483516516
13638,-0.06936579841449611
23963,0.2735849056603774
8543,0.6325673338275264
4384,1.5128205128205126
24929,0.844967701604501
14002,-0.2825212337952615
17457,0.034946236559139754
12738,-0.16963503649635034
2720,0.34970263381478345
13314,0.65015479876161
27384,-0.025059261767693856
11363,0.04641148325358863
29568,0.3583614038900359
1167,0.26846252519699465
28301,0.4013615967816803
28254,-0.16116618075801742
24728,-0.16968011126564675
4049,-0.327468487394958
11459,0.37434414099286967
26319,0.6913197519929141
6235,-0.15997566909975672
17825,0.07769276044732198
21462,-0.7130681818181818
3122,0.42243628336343564
9889,0.727820844099914
20819,0.3790876473603281
27075,0.32808857808857805
11376,0.060606060606060566
24252,0.009075439591605158
8342,1.857258718572587
18863,0.6562747688243064
26041,-0.2533908754623921
8352,0.2837441314553991
1704,2.6098484848484844
19848,0.22320512820512817
20507,-0.2826666666666667
1206,-0.24489559164733177
4541,0.1696675900277009
1980,0.5457658779576589
1747,-0.5081535648994515
24910,-0.47357293868921774
12080,-0.12046597828964797
1599,-0.09560841720036596
12311,-0.42628205128205127
26890,0.14885193982581146
7006,-0.3291536050156739
29318,-0.0006553079947575221
23101,0.3157894736842106
18261,0.3415463041631266
27223,0.27654698242933545
10373,-0.14920534235472382
24791,0.27606764813237616
11912,0.1532694710537276
3960,-0.06843575418994402
28130,0.1089108910891089
14709,0.024861265260821414
25985,-0.22936378466557905
7699,0.4989154013015184
13704,0.2392329456145865
10885,-0.5139807576668671
18767,-0.3071570576540756
393,0.514692517418964
8105,0.12193757691016899
867,-0.15390343800421985
19696,1.4019047619047618
11667,-0.5926091825307951
24079,-0.1550567874526772
4832,0.0974754558204769
27663,2.1151079136690654
11910,-0.21760471204188478
5029,-0.1734417344173442
21198,-0.046981627296587905
4303,0.06327543424317615
11321,-0.40347593582887703
16436,0.01328529610448105
10376,0.43634379546871765
16157,-0.4884397609311104
6670,1.2130977130977132
15146,-0.08586609989373006
26004,0.7131588382932951
16797,-0.1600973236009732
28294,1.9024812463935374
2116,-0.0462229577964298
15286,-0.018496214728148587
27109,0.3716874573325887
9176,-0.08113967172499217
6185,0.24915562483762005
23377,0.04454685099846377
24984,-0.2252192982456141
6921,-0.34213232773397323
27734,0.3065386922615476
11205,-0.047900504863933026
20787,1.02
3935,0.10718002081165465
7634,-0.2990249187432287
7427,0.7641025641025642
11319,0.09416909620991266
18362,-0.225938566552901
17295,-0.1831325301204819
24756,0.4558139534883721
7483,-0.05074189411980221
833,-0.4464555052790347
27527,0.5789612443975745
23932,0.3822205551387847
2313,0.13563218390804616
24907,-0.5273368606701939
9234,1.2545676004872106
975,-0.7375643224699828
6975,0.1235167206040992
14263,-0.6274509803921569
5119,0.5500880281690141
7818,-0.7007874015748031
23725,0.04769652337729057
11480,-0.22518159806295393
17874,-0.5095693779904306
28931,-0.0084033613445379
27732,0.7393897226915813
360,0.22302158273381292
23380,0.10395108184383806
14616,-0.051623051623051815
2844,-0.17435897435897438
14266,1.173913043478261
11686,0.2532078699743371
28565,-0.9302979201798764
3670,-0.19444444444444445
16764,-0.26057337496451877
7039,-0.2538071065989847
727,0.0461876832844574
17157,0.2903376018626309
3896,0.351278877887789
12233,0.5424948594928032
19332,-0.14703687117480213
22001,-0.12483574244415245
13551,1.1409534534534533
27351,0.4339622641509435
15730,-0.003273322422258668
28333,-0.2201582942981747
11951,-0.2272727272727273
26950,0.1977895463965002
21734,0.08963862224731782
15124,0.3670886075949367
7922,-0.08851946575731728
9766,-0.6540474334706603
29600,-0.002697235333782935
1452,0.5723491505565319
15700,-0.5982532751091704
22547,0.574748743718593
4899,0.1790074405836885
19620,0.16689138576779028
15375,0.4071294559099438
7573,-0.21519379844961245
26901,-0.04332313965341495
18451,-0.801829268292683
13219,0.04720616570327538
2211,1.0719306466729148
26136,0.12984637893196785
3931,-0.2364532019704434
17515,-0.03707478659701869
14501,1.428369795342272
8694,0.030358227079538558
4594,-0.04895104895104902
6546,0.6780333068992863
20143,6.34
20672,0.18121638394704173
27087,-0.3620414673046252
14141,-0.17038714547611342
12657,-0.5964497041420118
19458,0.005540166204986032
5856,0.25792011019283756
28665,0.17994473865991245
24547,0.07604622111180497
17409,0.01692018458383186
22162,0.7013019529293941
11338,0.06619883040935669
6312,0.06860892910410665
15009,0.7872340425531914
9040,-0.1254612546125462
23224,-0.3188888888888889
5136,0.9302904564315353
27381,-0.1565072418464103
12787,-0.35374610486383956
9085,-0.2399434000404285
21203,-0.2161624769208919
363,0.12972972972972982
22858,-0.2144411627545469
28231,-0.2620504520153172
25663,3.7707948243992604
22646,0.14881229622729392
4072,0.3211100099108028
11391,0.10008591065292088
15963,0.28683327116747487
23366,0.02100656455142218
18665,0.04026910761069958
9414,0.2191834804539723
24901,-0.49019607843137253
17048,-0.13696781317737508
24925,-0.03137174492515893
12536,-0.5872641509433962
5647,0.5643203883495146
14057,-0.5875
10316,0.4520710059171598
23766,0.5085814360770577
28342,0.04292343387470991
29227,-0.32947583390061264
1517,0.177406523468576
7177,-0.26911157024793386
3706,0.20443268276546464
1236,-0.0074007220216605885
12261,-0.27594728171334443
27561,0.08333333333333341
16423,-0.1751842167815545
13027,-0.11408170043175021
3041,0.6506975962346613
15558,0.6616905585763717
13634,2.877777777777778
17580,0.09112709832134297
21509,0.3689700130378097
7280,5.64
26486,2.2958651144118827
24478,1.3815967523680652
28876,0.2141112618724559
25,-0.7716178521617851
22867,-0.1689278187565859
1016,-0.39444444444444443
26390,0.7191780821917807
11632,-0.25691920603857993
29411,0.11292764153799566
14323,1.212790697674419
23817,0.009111617312073023
24749,-0.36892778993435454
23936,-0.19512195121951217
3660,0.0042305658381807665
7900,-0.3458224804648367
3421,-0.23139158576051777
23134,0.20276497695852544
24290,1.3544973544973549
8794,0.6879466412577419
1758,0.5461741424802111
5607,0.354581673306773
15601,0.5477521263669501
8919,-0.8078730904817861
7822,-0.21052631578947364
20228,-0.76051227321238
4947,0.02126589553847265
4975,0.45732600732600714
17250,0.14341932662877135
27765,0.20522193211488243
22872,-0.06419753086419756
2840,0.17226087621377784
3162,0.47885402455661663
420,-0.29090909090909095
15042,0.17231364956437561
11114,-0.6794871794871795
13045,0.2133547580789144
20101,-0.7297916666666667
23768,1.4017467248908297
4651,-0.4207879295892707
20596,-0.003154917319408249
25242,-0.15048486972777203
27538,0.5946794753371513
26658,-0.5341156019122121
8961,0.28736105393165917
11798,-0.10989810771470158
27824,-0.23513513513513515
22942,1.5337614211762045
855,-0.4878048780487805
22738,-0.2752808988764045
14597,1.629317980513729
12104,0.2727567567567568
11815,0.5178294573643409
3336,0.20708297063270267
25256,-0.13273296789350042
14012,0.5339449541284402
7536,0.5021961932650074
10375,-0.04461279461279471
16587,-0.053608969866853456
29456,-0.27547169811320754
26059,-0.24857375713121427
25076,-0.07409189319220588
6898,-0.37241379310344824
29354,-0.05730994152046786
10698,-0.36910377358490576
11752,-0.1903387007218212
25124,0.2786885245901638
9161,0.0018157058556512382
2585,0.24671407024348208
10570,-0.5028067361668004
22372,-0.8963169642857144
9334,0.21061296859169212
18309,0.4351851851851851
14674,0.08859934853420204
16100,-0.04628224582701058
8418,-0.052304964539007084
8502,0.27770828121090824
20435,-0.5395658263305322
15597,-0.04943404943404945
14606,-0.06100488370168036
1638,0.02667134585014908
12555,0.2700404858299596
24856,0.19259259259259268
10571,0.1653543307086615
20932,-0.2447665056360708
4829,-0.23960396039603954
6382,0.6984615384615384
13062,-0.026523347525650946
9565,0.6942857142857142
9981,-0.13564826380214837
6097,-0.5430157261794635
12976,0.35481081081081073
13512,0.10196266156055524
1064,0.5374103177314656
4768,-0.11813186813186818
28116,0.581081081081081
16409,0.1578590785907859
18024,0.24103139013452918
18607,9.87425149700599
28625,-0.34685956245589267
1568,-0.4233989228390124
1322,0.17704495210022106
16667,0.09882217753519097
9504,0.07089419308870674
28318,0.216373023899505
10436,-0.2114505653115227
15221,-0.22915416916616688
18720,-0.35399889685603975
4451,0.8244612739179745
8207,-0.7109004739336493
18692,0.42025518341307805
8685,0.08387169896860468
17760,-0.03769048977263467
21040,0.10969239698200799
23111,0.13974151857835213
3290,-0.6576227390180878
4773,-0.24980842911877404
22550,0.22324616979610637
15695,-0.2666666666666666
4351,0.023313756896244923
17664,-0.15912475655859779
14092,-0.22114608555286522
22135,1.582178217821782
26900,-0.016062032677928505
2520,0.10015174506828531
11488,-0.1651542649727768
27695,0.32552120776419846
26935,-0.31442205726405087
328,-0.5
4171,-0.3596574690770694
1902,0.5023847376788553
27743,0.37288290762611004
3390,0.388051948051948
23306,0.14982476635514005
20869,1.9954128440366974
20077,0.07425845260319432
8204,-0.07323232323232325
25527,-0.0005337603416065125
28498,0.8467807660961696
3867,0.12630136986301368
11222,-0.25230823863636365
23843,0.14876033057851246
110,0.5126638524772272
19685,-0.12905877517468134
14104,-0.23495440729483275
1602,0.17990867579908681
3333,0.16154138192862563
23049,0.4718706047819971
18430,0.1976801176278386
14882,0.9285714285714287
4878,-0.17127746135069172
20492,0.020380311163679457
25170,-0.09696121551379451
6946,-0.16133004926108369
10204,0.15807799442896941
26286,0.4761904761904761
25635,-0.13506833381797032
14358,-0.4547988849064118
6254,-0.07771355170199097
29392,0.18764643237486678
6399,1.0586044201638938
5048,0.23941068139963181
27992,0.2738275340393345
13458,-0.06437500000000007
21506,0.12483039348710977
22920,0.4106796116504853
24005,-0.15813953488372087
26116,1.595389507154213
15798,0.26175275681950083
26291,0.04666854090525714
13382,0.39606328182487127
24434,0.10818258056786871
21639,-0.11276794035414722
18812,-0.16868788950648478
2702,4.109090909090909
7313,0.32250047792009184
1717,0.3087557603686636
141,0.3129251700680272
9009,-0.3156108597285068
54,-0.759820426487093
12231,0.7790545454545454
29138,0.45440956651718983
4573,0.20714285714285705
24032,0.3999999999999999
25424,-0.2066003715440936
23418,-0.6209322779243623
519,0.2150537634408602
5924,0.771190939656698
8183,0.030337078651685424
23280,2.361643835616438
27505,-0.2090970807875085
9090,0.10697852760736207
3942,-0.3286334056399132
19286,0.14754098360655737
17163,-0.2913333333333333
11076,0.4702093397745573
26551,1.6
18883,0.07452471482889737
20506,0.12987012987012975
27996,0.09899049881235146
14032,-0.001509872241579506
1780,-0.12672858617131064
14698,0.40325138778747033
3566,0.3416789396170838
707,0.6944444444444443
1261,0.011847301448003491
1578,1.2632963179427237
28193,1.6497644155261386
2524,-0.0441379310344828
16579,0.1910989010989011
1419,0.09699988141823795
23463,-0.32567114093959737
3980,12.620689655172415
2443,2.834146341463415
5519,-0.15276423484915636
925,-0.013132105056840487
14173,-0.13286793976807246
18114,-0.6927925016160311
28479,-0.20580186097427475
15976,0.4097605893186005
18064,-0.3687074829931973
3763,0.23386114494518875
23782,1.3909295352323838
26844,-0.6173793791297844
21167,0.8857142857142857
9668,-0.2468007312614259
15091,0.1301587301587302
3575,0.006787330316742138
2229,0.00946504942859142
21711,0.411726384364821
25456,1.2429906542056077
11037,-0.22173913043478272
2144,0.2307692307692307
2167,-0.1276595744680852
13373,-0.34383561643835614
3913,-0.09000000000000005
21266,-0.177861717851864
17237,1.5384615384615383
7188,-0.21297935103244836
28628,0.6926375982844889
4027,-0.20404234841193464
18431,0.4324902030637692
15022,0.06644602851323828
11142,0.09354413702239785
18184,1.7386363636363635
18039,-0.30731425267418333
11524,0.3718024985127901
4904,0.07901234567901241
10578,-0.29413362303096147
26313,-0.06666666666666676
23579,0.4916615194564544
6872,-0.10895946294861862
6275,0.378602694559718
25243,0.7287730727470142
18188,-0.5427385892116183
20335,0.6647138822052515
18384,0.5693021766965429
18936,0.2480433473810958
26912,0.16362170875873197
16998,0.1334586466165413
27525,-0.021792260692464364
23173,0.2875536480686696
13766,0.3289617486338799
19072,-0.0390625
28711,0.6702854845195013
13735,-0.2723754530376558
12394,-0.025291713558016998
18455,5.415384615384615
22808,0.6818181818181818
19171,0.12322791712104698
4309,0.5730232558139535
2932,-0.544865403788634
6621,-0.7647482014388489
915,-0.11485642946317103
28400,0.2232597623089981
10951,0.43328591749644396
13807,-0.04022135240923207
19827,0.12571045576407502
118,-0.3601413427561837
10444,-0.3714285714285714
4272,4.017117117117117
976,-0.5894230769230769
27821,-0.15402298850574703
6007,-0.09053069719042656
1369,-0.10782284768211922
2423,-0.4066496163682865
22986,0.18626914660831495
22664,-0.04552201880257307
3411,0.2588712402838797
29201,0.25429653364404325
12837,0.15686635944700458
19315,-0.02416188462700082
2699,0.4005449591280653
16537,3.4972200158856235
3419,-0.03083109919571042
2203,-0.1762541806020067
3855,0.2718600953895072
11067,-0.19036697247706424
20173,0.5481209899175069
2747,0.22801107867355347
15551,-0.10196352038273701
18831,0.13333333333333347
18253,1.3644480519480517
14629,0.19375
22866,-0.16806596701649176
9050,-0.004688232536333703
10509,0.4339752407152684
13576,0.36891877692550173
29188,4.186
8917,0.36593591905564926
321,0.7622478386167145
4367,0.763558260247002
5304,-0.20831040176114482
4394,-0.2997315836564271
29341,-0.5932203389830509
19843,-0.384442911348741
16170,-0.18396410456496293
29534,0.5487179487179489
11426,0.32461284017440967
24131,-0.03624733475479761
11378,0.4309664694280078
5693,0.7743330930064889
26160,3.7087667161961364
20274,-0.26730954676952745
1867,0.24521560720223565
16798,-0.4165890027958994
20840,0.24602432179607117
5114,-0.05407628251259372
3680,-0.2129186602870813
9055,0.6638837353123066
2549,0.06784592109856857
11009,0.07098923628908241
17564,0.090691667463886
18373,0.18870496592015573
20566,0.3379194630872482
8062,0.010584958217270266
20958,0.30578512396694224
28035,0.6271186440677966
26401,-0.23235294117647054
26161,1.3640280021540117
12935,0.0451612903225807
2660,0.4337557603686637
7782,0.30321459600347533
17389,0.470990990990991
2592,0.06639004149377603
23420,-0.06453558504221946
10391,0.8263888888888888
5030,0.19517910947438907
29594,-0.3391489361702128
11043,0.07210300429184548
6649,1.2065357494882099
17633,0.516479536399855
16049,0.9451754385964912
8963,-0.060020768431983396
27198,0.14502680166765947
1827,-0.14070680628272242
15971,0.3461913111240989
14243,0.39396003633060855
9600,0.09443430656934292
22263,-0.1154378677743164
16611,0.6626219367118723
28521,0.13187203791469188
5277,-0.21927966101694918
13260,1.386223862238622
807,0.024302430243024427
12627,0.03236576723902971
28916,0.36872927397163635
9247,0.5030771658513493
10121,0.23776470588235288
27252,0.6316403969643898
16965,0.1297709923664123
19170,0.7972103004291845
10240,0.05489518046250268
7021,1.6074766355140186
20089,0.4910511721704057
4369,0.3009320905459387
15344,0.046298506037898035
8778,0.3414734531485801
27893,1.32821341956346
4380,-0.3882978723404255
372,-0.36739469578783157
14291,-0.26468222043443274
10850,0.020686043466876126
13745,-0.23923444976076555
5725,0.5263511245384357
29228,0.13389121338912147
27725,0.08639461110675951
18523,0.5447154471544715
28143,13.100000000000001
28060,2.2666666666666666
29599,-0.3127171646977067
6965,-0.021577489429946112
17943,-0.17269906928645293
27108,0.6227428013665204
7358,0.34411764705882364
22739,-0.014652014652014713
20797,-0.07543959160521828
14044,1.1457527464025996
4432,-0.3661106233538192
19721,-0.6131386861313868
18760,-0.09014300306435123
25829,-0.9249492900608519
23660,-0.08212560386473426
10066,-0.39665819106429356
23744,-0.08983870967741936
28943,2.06322188449848
19005,0.8365730741540677
8645,0.1257808063600227
23221,0.636068237205524
14418,-0.7599736234751071
17485,0.2338730403495246
14803,0.5544651619234544
24792,0.29673055242390073
10646,-0.38032786885245906
17863,0.6246968026460861
15516,-0.10235566368005697
25940,0.0895943562610229
21770,-0.329059829059829
19035,5.03529411764706
19859,-0.1692035398230089
5709,0.7642163661581136
11570,-0.557089552238806
11600,2.3712984054669706
28482,-0.07789163850430622
5835,-0.08862837045720988
10672,-0.1284685765711715
4410,-0.4608195542774982
21909,0.792911744266852
4786,-0.11339319831868555
12900,0.25750394944707744
27955,0.10676518438177873
29586,0.29150119142176345
8725,0.20837944664031632
17940,-0.4767852294325278
14686,0.25674786043449643
4707,-0.28135593220338984
20333,0.030495269894268328
26002,1.4182330827067668
2816,-0.42900564481111597
8041,-0.44940079893475365
28794,0.1318242343541945
10020,-0.6308724832214765
9931,0.12135922330097088
27445,-0.9814814814814815
7873,-0.046595982142857185
19718,-0.48648648648648646
24657,-0.17874396135265697
22989,-0.35420348396869483
9256,0.21646914589293023
24172,-0.4719228587634713
5884,0.6661889064067651
2883,0.16227718002248268
4635,-0.1742095474271543
7033,0.6291012838801712
16802,1.0327476038338659
17642,0.3318390804597702
10610,0.0041172196657786805
28015,-0.5105074320861097
3949,-0.3774597495527728
6882,0.2221006564551422
26203,0.2958929682638456
22647,0.6779518746502516
18382,0.2705563761693748
3539,-0.09689737470167054
28562,1.525463644392111
24094,0.8823529411764706
10732,0.13132530120481933
22873,0.06493506493506493
2831,0.1073825503355705
14035,0.10826972010178125
6532,0.28331332533013215
21177,-0.2989010989010989
18497,0.1819699499165275
29532,0.2865168539325843
14596,1.9965466206216083
26037,0.24006116207951061
26129,-0.19413382218148484
8370,12.243243243243244
10410,0.3560767590618338
2839,0.09357863081549618
25796,0.2701697279702396
11557,0.5064652943001965
23400,0.22478172023035498
5873,-0.27931474067944445
8788,-0.07440381558028616
2700,0.2917282127031019
23156,-0.6723996723996725
28036,0.503030303030303
799,0.011561382598331333
16163,-0.29981625153123714
10297,-0.17122496147919877
295,0.12148148148148152
5421,0.3517391304347826
22452,0.06258890469416793
189,-0.010416666666666598
18227,0.24342876276577935
8092,-0.26635672978795777
13114,1.1929720071471115
15409,-0.24319323288395453
25252,0.0514615067929189
11999,-0.0674100354789661
29238,0.10810810810810811
22223,0.2391769547325103
6028,0.01979929481963654
20992,-0.24
13155,-0.7716942148760331
13906,2.30188679245283
9551,0.38310708898944196
14824,-0.2997752808988764
19323,-0.12291776258109763
24896,0.3761467889908256
28579,0.16477603257707965
27344,0.2677187153931341
24784,-0.5862831858407079
9824,0.07787652011225457
17334,1.6995227606461087
1733,0.2197073170731707
19210,-0.09288747346072188
9301,-0.47188940092165893
63,-0.3695458593054319
13837,-0.6857142857142857
7779,0.36473450942904323
3753,-0.133495145631068
9031,-0.07210066885840608
4536,2.574940047961631
2272,2.727598566308244
7563,-0.3125
1181,0.09254498714652953
6236,-0.5709057639524244
22910,0.04348351250150977
11442,-0.06371112581529453
4302,-0.14907113729043947
1923,-0.2929047907822922
26104,-0.2091743119266056
13929,-0.3782608695652174
11751,-0.2550170648464164
4553,2.0113924050632908
27027,0.8312672580929439
29230,0.1226449944588105
19532,2.168091168091168
9420,-0.29247311827956995
12698,0.8053475935828874
23706,0.01848642403235126
5389,0.12135802469135801
4319,1.2416666666666667
5090,-0.21690734055354996
8675,-0.14348677766895215
23507,-0.4371859296482412
15952,0.011258147343472255
19677,3.8608490566037728
16621,0.01910337390232644
11589,0.9148936170212765
2321,1.564032697547684
13196,0.18275058275058284
23918,-0.07834730072110706
11413,0.24314868804664735
15292,0.23867771154292805
6623,-0.7690322580645161
25884,0.33499770957398073
27457,0.25691418408181416
23002,5.597560975609756
26227,0.32558139534883723
22350,0.13301194258792595
877,0.3479523671216961
19826,-0.19455799693408274
20848,0.9200528576148
3943,-0.3029682702149437
18213,0.30846436935429905
6365,0.023898431665421976
25019,-0.4959016393442623
6073,-0.5234200743494424
17733,9.156521739130435
29407,-0.6437158469945355
15611,-0.2999131944444444
22203,-0.2284325637910086
27440,-0.6891608391608391
23208,0.256027554535017
23699,-0.272005294506949
5078,0.7737803216135187
7087,-0.1112984822934232
18425,0.3676323676323676
12341,-0.15763661840261559
21022,-0.068546484190656
2156,-0.34300341296928316
16523,-0.1655011655011654
23405,0.017870917973772184
12300,-0.1846153846153846
9220,0.09184224743381951
1069,-0.1977699530516432
22928,2.1866666666666665
23022,-0.38016112789526685
4322,0.19684663162924038
29467,9.992857142857144
19623,-0.3569011360889533
21642,0.06113717913331503
24894,-0.24528301886792453
18331,1.2526027397260273
20102,-0.5550476947535771
4172,-0.13189771197846561
21684,0.9348404255319148
448,-0.15581854043392507
3276,-0.21495844875346268
18689,0.643846153846154
35,-0.1285774410774412
17582,0.569672131147541
